well_name,plate,DNA_name,DNA_conc,K,Liposome_name,Liposome_conc,Mg,SecYE,WCE,Supp
L21,4,CD47,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
L22,4,B2AR,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
L3,4,Neu,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
L4,4,CD47,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
L5,4,B2AR,5.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
L6,4,B2AR,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
L7,4,Neu,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
L8,4,Blank,0.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
L9,4,CD47,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
M1,4,B2AR,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
M10,4,CD47,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
M11,4,Glut,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
M12,4,Neu,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
M13,4,B2AR,5.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
M14,4,Neu,5.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
M15,4,Blank,0.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
M16,4,B2AR,5.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
M17,4,CD47,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
M18,4,CD47,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
M19,4,B2AR,5.0,135.0,DMPC,3.0,14.0,0.0,BL62,S22
M2,4,B2AR,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
M20,4,Neu,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
M21,4,B2AR,5.0,85.0,DPPC,3.0,8.0,1.25,BL62,S22
M22,4,Blank,0.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
M3,4,CD47,5.0,85.0,DOPC,3.0,20.0,0.0,BL62,S22
M4,4,B2AR,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
M5,4,Blank,0.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
M6,4,Neu,5.0,85.0,no_lipo,0.0,14.0,1.25,BL62,S22
M7,4,Glut,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
M8,4,Neu,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
M9,4,B2AR,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
N1,4,Blank,0.0,135.0,DPPC,3.0,8.0,1.25,BL62,S22
N10,4,Blank,0.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
N11,4,Neu,5.0,85.0,no_lipo,0.0,8.0,1.25,BL62,S22
N12,4,Blank,0.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
N13,4,B2AR,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
N14,4,Blank,0.0,135.0,no_lipo,0.0,20.0,0.0,BL62,S22
N15,4,Glut,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
N16,4,B2AR,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
N17,4,CD47,5.0,135.0,DPPC,3.0,20.0,1.25,BL62,S22
N18,4,CD47,5.0,135.0,no_lipo,0.0,14.0,0.0,BL62,S22
N19,4,Blank,0.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
N2,4,Neu,5.0,85.0,DPPC,3.0,8.0,0.0,BL62,S22
N20,4,Blank,0.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
N21,4,B2AR,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
N22,4,B2AR,5.0,85.0,DPPC,3.0,20.0,0.0,BL62,S22
N3,4,Neu,5.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
N4,4,Glut,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
N5,4,Blank,0.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
N6,4,CD47,5.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
N7,4,B2AR,5.0,135.0,DMPC,3.0,8.0,1.25,BL62,S22
N8,4,Glut,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
N9,4,Neu,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
O1,4,B2AR,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
O10,4,Blank,0.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
O11,4,Blank,0.0,85.0,DMPC,3.0,20.0,1.25,BL62,S22
O12,4,B2AR,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
O13,4,CD47,5.0,85.0,DOPC,3.0,14.0,1.25,BL62,S22
O14,4,Blank,0.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
O15,4,Blank,0.0,85.0,DPPC,3.0,14.0,0.0,BL62,S22
O16,4,Neu,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
O17,4,Blank,0.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
O18,4,CD47,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
O19,4,CD47,5.0,135.0,DMPC,3.0,8.0,0.0,BL62,S22
O2,4,Glut,5.0,85.0,no_lipo,0.0,20.0,0.0,BL62,S22
O20,4,Neu,5.0,135.0,no_lipo,0.0,14.0,1.25,BL62,S22
O21,4,Glut,5.0,135.0,DOPC,3.0,20.0,0.0,BL62,S22
O22,4,Glut,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
O3,4,Blank,0.0,135.0,DMPC,3.0,20.0,0.0,BL62,S22
O4,4,Glut,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
O5,4,CD47,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
O6,4,Neu,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
O7,4,B2AR,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
O8,4,Blank,0.0,85.0,DMPC,3.0,20.0,0.0,BL62,S22
O9,4,Glut,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
P1,4,Neu,5.0,135.0,DMPC,3.0,20.0,1.25,BL62,S22
P10,4,CD47,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
P11,4,CD47,5.0,85.0,DMPC,3.0,8.0,1.25,BL62,S22
P12,4,Neu,5.0,85.0,no_lipo,0.0,20.0,1.25,BL62,S22
P13,4,B2AR,5.0,85.0,DOPC,3.0,8.0,1.25,BL62,S22
P14,4,CD47,5.0,135.0,no_lipo,0.0,8.0,0.0,BL62,S22
P15,4,Neu,5.0,135.0,DOPC,3.0,20.0,1.25,BL62,S22
P16,4,Blank,0.0,135.0,DOPC,3.0,14.0,0.0,BL62,S22
P17,4,CD47,5.0,85.0,no_lipo,0.0,14.0,0.0,BL62,S22
P18,4,Glut,5.0,135.0,DPPC,3.0,20.0,0.0,BL62,S22
P19,4,CD47,5.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
P2,4,B2AR,5.0,135.0,DPPC,3.0,14.0,0.0,BL62,S22
P20,4,B2AR,5.0,135.0,DMPC,3.0,14.0,1.25,BL62,S22
P21,4,Glut,5.0,85.0,DMPC,3.0,14.0,0.0,BL62,S22
P22,4,Neu,5.0,85.0,DOPC,3.0,8.0,0.0,BL62,S22
P3,4,Blank,0.0,135.0,DOPC,3.0,14.0,1.25,BL62,S22
P4,4,CD47,5.0,135.0,no_lipo,0.0,20.0,1.25,BL62,S22
P5,4,B2AR,5.0,85.0,DPPC,3.0,14.0,1.25,BL62,S22
P6,4,B2AR,5.0,85.0,DOPC,3.0,20.0,1.25,BL62,S22
P7,4,B2AR,5.0,85.0,DMPC,3.0,14.0,1.25,BL62,S22
P8,4,Blank,0.0,135.0,no_lipo,0.0,8.0,1.25,BL62,S22
P9,4,Glut,5.0,85.0,DPPC,3.0,20.0,1.25,BL62,S22
